CNPJ;RegistroANS;RazaoSocial;Modalidade;UF;Trimestre;Ano;ValorDespesas
25471574000179;370088;UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q2;2025;30712263.65
26291484000169;318035;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;Q3;2025;43722355.9
23278898000160;333875;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;Filantropia;MG;Q1;2025;12708670.32
19969500000164;357669;DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL;Autogestão;MG;Q2;2025;9749995.7
90619818000180;341941;HOSPITAL DE PRONTOCLINICA LTDA.;Medicina de Grupo;RS;Q2;2025;8694164.83
25971433000115;368148;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q2;2025;35103004.51
15022430000181;418731;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;Medicina de Grupo;SP;Q1;2025;17244812.56
07781345000179;416690;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS;Autogestão;MG;Q2;2025;37941418.35
86584901000193;354678;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;MG;Q3;2025;13125764.23
13083167000105;420093;ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM;Autogestão;SE;Q1;2025;1046807.97
70094578000130;390259;COMSEDER - COOPERATIVA DE ASSISTÊNCIA MÉDICA DOS SERVIDORES DA SUPLAN E DO DER LTDA;Autogestão;PB;Q2;2025;4160277.75
30417661000188;312592;UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RJ;Q3;2025;84054732.52
15594468000129;343463;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;SE;Q3;2025;58605961.72
77858611000108;360449;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SC;Q1;2025;281513464.45
00368318000120;321087;UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;RJ;Q1;2025;12431292.61
92219070000153;413372;SOCIEDADE PORTUGUESA DE BENEFICÊNCIA;Filantropia;RS;Q3;2025;15233340.95
16921561000163;304051;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q3;2025;90181493.75
11828089000103;418374;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;Autogestão;DF;Q1;2025;24766876.79
00453863000114;328537;MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.;Medicina de Grupo;SP;Q2;2025;76296850.6
43079723000130;423548;TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA;Medicina de Grupo;MG;Q1;2025;2745276.81
59901454000186;353264;SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE;Filantropia;SP;Q2;2025;12387997.38
27578434000120;357391;UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;ES;Q1;2025;456988550.14
11939445000158;417530;ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA;Medicina de Grupo;SP;Q1;2025;79987529.2
74521188000150;318388;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;24068168.69
22027346000116;382281;PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA;Medicina de Grupo;MG;Q2;2025;2150032.24
23557177000199;420123;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;Medicina de Grupo;SP;Q1;2025;2214820.09
31763326000102;421642;EXCELÊNCIA PLANO DE SAÚDE S/A;Medicina de Grupo;ES;Q3;2025;756463.52
22666341000133;305626;PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A;Medicina de Grupo;MG;Q3;2025;21171749.18
07583396000196;356123;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA;Cooperativa Médica;CE;Q3;2025;119177722.54
87158507000156;367087;COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.;Cooperativa Médica;RS;Q3;2025;227670425.26
11336728000105;418218;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;Medicina de Grupo;RS;Q1;2025;817683.67
76590884000143;355691;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;Cooperativa Médica;SC;Q3;2025;465709974.66
37898335000189;357715;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;GO;Q1;2025;9581090.21
07270625000112;415626;FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA;Cooperativa odontológica;SC;Q3;2025;20649307.54
40294225000112;352683;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RJ;Q3;2025;197136701.3
32440968000125;320706;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;ES;Q3;2025;309801384.8
60499365000134;410292;FUNDACAO LEONOR DE BARROS CAMARGO;Filantropia;SP;Q2;2025;35021919.47
81076069000109;320862;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q3;2025;78084221.99
10414182000109;416801;UNIMED SAÚDE E ODONTO S.A;Medicina de Grupo;SP;Q1;2025;19055098.88
14799035000147;335754;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;Autogestão;BA;Q2;2025;53608417.99
51262335000119;415944;CLÍNICA SÃO GABRIEL S/S LTDA;Medicina de Grupo;SP;Q1;2025;25919.95
23869306000184;420158;ASSOCIAÇÃO PADRE ALBINO SAÚDE;Medicina de Grupo;SP;Q1;2025;21220219.27
92240605000178;304212;ON MED ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;RS;Q2;2025;6535127.64
08883265000197;416584;ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE;Autogestão;PR;Q2;2025;22439428.38
84313741000112;337871;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;AC;Q1;2025;50162417.12
59847780000152;327417;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;Medicina de Grupo;SP;Q1;2025;59455534.98
03187913000157;414387;ODONTOART PLANOS ODONTOLÓGICOS LTDA;Odontologia de Grupo;CE;Q3;2025;4475875.23
29640612000120;321931;CONFERÊNCIA SÃO JOSÉ DO AVAÍ;Filantropia;RJ;Q1;2025;8716081.01
13360276000122;337668;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SE;Q3;2025;405431554.69
58229691000180;355721;UNIMED DE SANTOS COOP DE TRAB MEDICO;Cooperativa Médica;SP;Q3;2025;657186831.91
92128610000193;335541;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q1;2025;19215848.32
00665690000106;408026;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA;Autogestão;SP;Q1;2025;1008044.92
35988963000120;371777;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;ES;Q1;2025;30735792.89
70523899000102;370975;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q2;2025;26558446.92
02569472000195;415910;CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA;Medicina de Grupo;SP;Q3;2025;1842852.61
37382009000114;363855;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO;Autogestão;GO;Q3;2025;71260053.41
25335803000128;322326;ASSOCIAÇÃO BENEFICENTE CATÓLICA;Filantropia;MG;Q1;2025;2646384.94
19962272000109;419419;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;Odontologia de Grupo;SP;Q1;2025;8154111.43
17143876000190;304531;AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA;Medicina de Grupo;MG;Q3;2025;7285855.03
87701249000102;311618;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q1;2025;26637627.99
02220135000198;402206;ASSOCIAÇÃO GOIANA DO MINISTÉRIO PÚBLICO;Autogestão;GO;Q1;2025;5299613.7
79831608000118;356476;SIM - CAIXA DE ASSISTÊNCIA À SAÚDE;Autogestão;SC;Q1;2025;30663429.02
92741016000173;417599;ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL;Filantropia;RS;Q2;2025;46133390.26
41432461000110;422771;TEMPO MED PLANO DE SAUDE LTDA;Medicina de Grupo;SC;Q2;2025;33226456.49
77893469000121;420930;HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO;Filantropia;PR;Q1;2025;637492.58
02009924000184;407011;GAMA SAUDE LTDA.;Medicina de Grupo;SP;Q1;2025;1671527.09
15308521000188;368555;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;Cooperativa odontológica;PA;Q2;2025;13722210.82
72918287000144;408794;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE RIBEIRÃO PRETO (APAS);Autogestão;SP;Q2;2025;14991126.78
19878404000100;339954;FUNDAÇÃO SÃO FRANCISCO XAVIER;Filantropia;MG;Q1;2025;158596069.24
23031479000129;311391;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;Cooperativa odontológica;AM;Q3;2025;8234286.75
60633369000163;331341;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;172182117.04
01647867000104;320838;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;Cooperativa Médica;MG;Q1;2025;225171.17
29117294000118;423408;PLANO SIGMA SAÚDE LTDA;Medicina de Grupo;SP;Q3;2025;327538.66
08680639000177;321044;UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PB;Q1;2025;245019635.12
25205234000104;420271;R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA;Medicina de Grupo;SP;Q2;2025;8605719.04
24243925000121;321125;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;AL;Q1;2025;4786366.8
00642842000147;409405;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - VALE DO RIBEIRA;Autogestão;SP;Q1;2025;895068.22
31240963000196;382540;ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI;Medicina de Grupo;RJ;Q2;2025;50891781.88
68204486000113;314781;UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;23979498.25
87300448000109;306398;UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.;Cooperativa Médica;RS;Q2;2025;288261820.87
24807514000111;420786;ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI;Medicina de Grupo;SP;Q1;2025;6266876.95
02041808000142;335657;ADVANCE PLANOS DE SAÚDE LTDA;Medicina de Grupo;SP;Q1;2025;6364905.83
01356020000162;301744;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q3;2025;49086995.32
71753297000104;408263;ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA;Autogestão;SP;Q3;2025;7845656.88
44857357000166;380661;METRUS INSTITUTO DE SEGURIDADE SOCIAL;Autogestão;SP;Q1;2025;89408933.66
43293604000186;355097;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;Medicina de Grupo;SP;Q1;2025;205749484.27
17146846000137;310239;PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA;Medicina de Grupo;SP;Q1;2025;5737112.64
16608812000154;413721;SOCIEDADE BENEFICENTE DEZOITO DE JULHO;Medicina de Grupo;MG;Q3;2025;24058481.4
10796140000171;417220;ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA;Odontologia de Grupo;MG;Q2;2025;1259102.52
87547444000120;342556;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;Filantropia;RS;Q3;2025;188117731.42
71695746000105;354279;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;Cooperativa Médica;SP;Q2;2025;39358062.08
45467404000128;351776;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;21770578.56
71559272000174;410128;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;Autogestão;SP;Q3;2025;32595645.69
08707473000135;367397;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;PB;Q2;2025;157118637.65
03044492000105;363189;HOSPITAL S.P. LTDA.;Medicina de Grupo;RS;Q3;2025;7523037.02
62231527000184;352331;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO;Autogestão;SP;Q3;2025;896361882.13
02852017000100;352586;SISTEMAS E PLANOS DE SAÚDE LTDA.;Medicina de Grupo;SP;Q1;2025;16759328.02
81710543000102;336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;PR;Q1;2025;20513161.55
13100755000100;343129;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;Autogestão;BA;Q3;2025;22051865.38
42465310000121;316849;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;Autogestão;RJ;Q3;2025;6654831.48
00552181000169;328308;UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO;Cooperativa Médica;SP;Q3;2025;34212888.61
69289171000189;320510;ATÍVIA SERVIÇOS DE SAÚDE S/A;Medicina de Grupo;SP;Q3;2025;20458826.55
72783970000111;329886;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;77936042.79
00856424000152;389358;CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.;Odontologia de Grupo;SP;Q1;2025;2470049.83
72350382000194;404241;COOPERATIVA DOS USUÁRIOS DE SERVIÇOS DE SAÚDE DO VALE DO RIO DOS SINOS LTDA;Autogestão;RS;Q2;2025;7846185.33
37880952000157;361461;VIVACOM PLANOS DE SAÚDE;Autogestão;GO;Q3;2025;60862057.42
57272510000135;406937;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;Autogestão;SP;Q2;2025;10724277.58
41369935000127;415901;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;Medicina de Grupo;MA;Q1;2025;352014.83
77375897000162;338648;FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL;Autogestão;PR;Q3;2025;132672755.59
04197511000104;413518;CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND;Autogestão;SE;Q3;2025;16190446.15
19691730000104;419516;MAIS SAUDE S/A;Medicina de Grupo;ES;Q3;2025;22577743.58
62476676000103;312282;INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA;Medicina de Grupo;SP;Q1;2025;9660599.3
28502128000172;343331;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;Autogestão;ES;Q2;2025;40504220.9
04839091000104;414689;FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC;Autogestão;CE;Q3;2025;93261.5
05774975000190;414701;SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;SE;Q3;2025;6581015.27
26150979000178;323942;FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO;Filantropia;MG;Q1;2025;8882598.89
81064511000179;358096;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PR;Q2;2025;46823265.49
00628107000189;346926;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;Autogestão;DF;Q2;2025;669999806.91
60214517000105;331872;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;SP;Q2;2025;321175784.98
04202013000102;415693;POLICLIN SAÚDE S/A.;Medicina de Grupo;SP;Q1;2025;39521298.6
29910807000143;421359;RIO DOCE SAÚDE;Medicina de Grupo;ES;Q1;2025;3616294.03
48628366000136;369292;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;88104666.43
16665579000141;418803;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;Medicina de Grupo;SP;Q1;2025;20938135.77
35642768000143;318566;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;AL;Q2;2025;70797934.98
30724638000136;421618;ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL;Medicina de Grupo;SP;Q1;2025;1358108.8
41715325000138;422941;ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.;Administradora de Benefícios;SP;Q3;2025;2840
44456036000150;369659;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;122585549.87
34844263000107;422070;ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;Autogestão;RJ;Q3;2025;46688913.46
76882612000117;340782;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;CE;Q3;2025;557379598.59
41248894000110;422835;VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.;Medicina de Grupo;SP;Q3;2025;12199345.8
02127779000136;364592;LEADER ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA.;Medicina de Grupo;SP;Q2;2025;27675412.43
01402285000150;300730;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;Odontologia de Grupo;PB;Q2;2025;1774307.22
65442162000125;316997;UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;Q2;2025;3162872.22
37436920000167;304468;UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MT;Q3;2025;93148957.31
51304798000104;350494;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;SP;Q3;2025;65299890.58
04165719000133;413160;GS PLANO GLOBAL DE SAÚDE LTDA;Medicina de Grupo;RJ;Q2;2025;23827795.48
02192677000102;342157;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;GO;Q2;2025;6574826.09
01659087000176;342131;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;RO;Q1;2025;7008542.91
25063964000100;420701;FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL;Autogestão;RS;Q2;2025;16431184.17
42936518000181;386901;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q2;2025;15752030.06
37135365000133;395480;ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;Medicina de Grupo;AL;Q1;2025;18062624.47
45272366000158;364312;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;Cooperativa Médica;SP;Q3;2025;262206415.06
20160828000114;419591;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ;Autogestão;PA;Q1;2025;1582541.58
50368034000101;304123;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q1;2025;12214557.38
25064148000110;313084;COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA;Cooperativa Médica;TO;Q3;2025;35874977.47
41511429000120;316458;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;PI;Q2;2025;14080335.54
81710865000143;365777;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;Cooperativa Médica;PR;Q1;2025;15650515.86
30460075000116;418650;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;Autogestão;RJ;Q1;2025;36316706.48
54012406000113;348082;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;132312800.95
64388812000139;364070;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q1;2025;6745701.11
75055772000120;304701;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;Cooperativa Médica;PR;Q3;2025;2463946680.97
87607149000111;319384;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q1;2025;40914121.83
18321477000134;419249;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;Medicina de Grupo;SP;Q1;2025;119085600.76
57214900000159;324159;UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;35078427.44
55189930000127;329355;IRMANDADE DE MISERICORDIA DE PORTO FERREIRA;Filantropia;SP;Q1;2025;11027809.05
02752923000125;310522;PROASA SAÚDE;Medicina de Grupo;DF;Q3;2025;168212837.87
71499792000139;317896;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;MG;Q1;2025;8922170.38
02580965000126;370711;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;ES;Q1;2025;1280323.88
71063853000110;356581;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;MG;Q3;2025;43700437.67
87647756000105;357260;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;Cooperativa Médica;RS;Q3;2025;150897358.14
35436658000125;339458;DENTAL CENTER LTDA;Odontologia de Grupo;PB;Q1;2025;1084975.51
01559455000104;328294;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;Cooperativa Médica;SP;Q2;2025;49881926.88
01554266000149;348244;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q2;2025;46575840.02
20909271000171;354325;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;MG;Q2;2025;38790625.92
82602327000106;321273;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SC;Q2;2025;291783449.5
34063123000193;325082;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;BA;Q3;2025;10916185.09
00648506000101;411248;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU;Autogestão;SP;Q3;2025;4063880.58
01387625000110;349682;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;Medicina de Grupo;RS;Q1;2025;71064789.46
02064028000118;331104;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;Cooperativa odontológica;SP;Q1;2025;1084699.55
02725347000127;379956;CARE PLUS MEDICINA ASSISTENCIAL LTDA.;Medicina de Grupo;SP;Q3;2025;1779106041.96
59766105000107;406813;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;Autogestão;SP;Q2;2025;2009974.72
42160192000143;317233;FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL;Autogestão;PE;Q1;2025;67366195.08
27047334000177;421723;HEALTH-MED SISTEMA DE SAUDE LTDA;Medicina de Grupo;RJ;Q3;2025;1722966.08
20119509000165;378216;FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL;Autogestão;MG;Q3;2025;46491568.89
34269803000168;331317;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;Autogestão;RJ;Q2;2025;155878676.5
02338268000163;342203;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;Cooperativa odontológica;SC;Q2;2025;9153189.58
50480953000172;301574;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q2;2025;113227731.13
45399961000159;348295;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;SP;Q3;2025;862959211.14
37035441000139;358053;SELECT OPERADORA DE PLANO DE SAUDE LTDA;Medicina de Grupo;GO;Q2;2025;52671288.44
02030246000131;304131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);Autogestão;SP;Q2;2025;56513705.71
88938089000182;366439;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;Cooperativa odontológica;RS;Q1;2025;3954909.93
18987107000130;311472;CEAM BRASIL - PLANOS DE SAÚDE LTDA;Medicina de Grupo;MG;Q3;2025;4262970.73
03219363000100;407224;SEPACO SAÚDE LTDA;Medicina de Grupo;SP;Q2;2025;2476565.63
14576780000127;419753;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;Medicina de Grupo;MG;Q1;2025;1967815.52
80525652000189;308811;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI;Cooperativa Médica;PR;Q2;2025;18174217.92
00299149000113;306754;ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS;Autogestão;GO;Q3;2025;33069795.28
00304148000110;311359;FUNDAÇÃO DE SAÚDE ITAIGUAPY;Medicina de Grupo;PR;Q1;2025;20740389.38
39384664000137;371629;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;Cooperativa Médica;ES;Q2;2025;92237289.64
01371135000126;311057;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;MG;Q3;2025;272538.71
48982275000102;423572;INNOVA PLANO DE SAUDE LTDA;Medicina de Grupo;RO;Q2;2025;362424.88
04439627000102;000515;ALLIANZ SAÚDE S/A;Seguradora Especializada em Saúde;SP;Q1;2025;7096486.67
27067508000163;421006;ASSOCIAÇÃO SÃO LUIZ SAÚDE;Medicina de Grupo;SP;Q2;2025;29923887.01
04911101000175;414662;VIVENTERIS LTDA;Odontologia de Grupo;PR;Q1;2025;3299209.22
